# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.012260313675e+04       6.676591176469e-06       4.247118702157e+01       2.556069064278e+02       1.412257499582e+04       1.395014680548e+00       1.429713445267e+08       2.413827267988e+01       2.890144245709e+04       2.543418653956e+03       1.389691074633e+04       3.492914243310e-08       1.999311875618e+04       6.533489061359e+04       6.533489061359e+04       1.629818707105e+04      -1.646026270034e+03       3.694206595725e-04       3.521285660017e-01 
       1.001436748174e+04       6.815139621494e-06       4.289891832654e+01       2.505104468337e+02       1.412214726451e+04       1.410047838011e+00       1.414384944853e+08       2.437741624971e+01       2.768513386372e+04       2.462709490070e+03       1.345592630785e+04       3.492914243310e-08       1.915171431114e+04       6.275548397281e+04       6.275548397281e+04       1.561228272492e+04      -1.562015544074e+03       3.708260611482e-04       3.543810713795e-01 
       9.907289019166e+03       6.956505962631e-06       4.333068307366e+01       2.455182890159e+02       1.412171549976e+04       1.425242589558e+00       1.399220386181e+08       2.461873377701e+01       2.652001325505e+04       2.384561433898e+03       1.302893543086e+04       3.492914243310e-08       1.834572012144e+04       6.027923024127e+04       6.027923024127e+04       1.495524445879e+04      -1.482308812043e+03       3.722458394674e-04       3.566422409977e-01 
       9.801355377007e+03       7.100745930551e-06       4.376651451838e+01       2.406282602604e+02       1.412127966832e+04       1.440600664351e+00       1.384218016870e+08       2.486224152535e+01       2.540392639999e+04       2.308893214957e+03       1.261549406393e+04       3.492914243310e-08       1.757364595703e+04       5.790195963595e+04       5.790195963595e+04       1.432585745231e+04      -1.406684831518e+03       3.736801532239e-04       3.589119905848e-01 
       9.696554315509e+03       7.247916316518e-06       4.420644611439e+01       2.358382335833e+02       1.412083973672e+04       1.456123809911e+00       1.369376103275e+08       2.510795582060e+01       2.433480972765e+04       2.235626141685e+03       1.221517224655e+04       3.492914243310e-08       1.683406430376e+04       5.561967241968e+04       5.561967241968e+04       1.372295801043e+04      -1.334933766362e+03       3.751291628394e-04       3.611902342331e-01 
       9.592873725783e+03       7.398074991759e-06       4.465051151370e+01       2.311461267627e+02       1.412039567132e+04       1.471813792314e+00       1.354692930288e+08       2.535589305019e+01       2.331068651187e+04       2.164684019602e+03       1.182755366193e+04       3.492914243310e-08       1.612560772397e+04       5.342853191741e+04       5.342853191741e+04       1.314543141191e+04      -1.266856597176e+03       3.765930304821e-04       3.634768844056e-01 
       9.490301628398e+03       7.551280926882e-06       4.509874456678e+01       2.265499013923e+02       1.411994743827e+04       1.487672396378e+00       1.340166801137e+08       2.560606966232e+01       2.232966321645e+04       2.095993072074e+03       1.145223520408e+04       3.492914243310e-08       1.544696632823e+04       5.132485782087e+04       5.132485782087e+04       1.259220984819e+04      -1.202264562277e+03       3.780719200851e-04       3.657718519429e-01 
       9.388826172001e+03       7.707594211736e-06       4.555117932264e+01       2.220475619539e+02       1.411949500351e+04       1.503701425870e+00       1.325796037194e+08       2.585850216514e+01       2.138992599407e+04       2.029481863589e+03       1.108882655859e+04       3.492914243310e-08       1.479688535340e+04       4.930511976968e+04       4.930511976968e+04       1.206227044912e+04      -1.140978627635e+03       3.795659973662e-04       3.680750460713e-01 
       9.288435631947e+03       7.867076075501e-06       4.600785002897e+01       2.176371549106e+02       1.411903833281e+04       1.519902703696e+00       1.311578977776e+08       2.611320712599e+01       2.048973733267e+04       1.965081225465e+03       1.073694979672e+04       3.492914243310e-08       1.417416284267e+04       4.736593119756e+04       4.736593119756e+04       1.155463339174e+04      -1.082828984260e+03       3.810754298458e-04       3.703863744116e-01 
       9.189118408944e+03       8.029788907250e-06       4.646879113213e+01       2.133167678182e+02       1.411857739170e+04       1.536278072105e+00       1.297513979956e+08       2.637020117051e+01       1.962743284283e+04       1.902724183918e+03       1.039623898239e+04       3.492914243310e-08       1.357764742324e+04       4.550404343241e+04       4.550404343241e+04       1.106836008865e+04      -1.027654571619e+03       3.826003868673e-04       3.727057429879e-01 
       9.090863027711e+03       8.195796276844e-06       4.693403727730e+01       2.090845284568e+02       1.411811214556e+04       1.552829392890e+00       1.283599418373e+08       2.662950098183e+01       1.880141818048e+04       1.842345890415e+03       1.006633979158e+04       3.492914243310e-08       1.300623617748e+04       4.371634003999e+04       4.371634003999e+04       1.060255145262e+04      -9.753026257260e+02       3.841410396163e-04       3.750330562374e-01 
       8.993658135658e+03       8.365162956099e-06       4.740362330848e+01       2.049386039792e+02       1.411764255953e+04       1.569558547596e+00       1.269833685044e+08       2.689112329969e+01       1.801016609905e+04       1.783883554231e+03       9.746909143894e+03       3.492914243310e-08       1.245887260373e+04       4.199983140094e+04       4.199983140094e+04       1.015634623422e+04      -9.256282506288e+02       3.856975611401e-04       3.773682170210e-01 
       8.897492501566e+03       8.537954940381e-06       4.787758426855e+01       2.008772000787e+02       1.411716859857e+04       1.586467437724e+00       1.256215189177e+08       2.715508491955e+01       1.725221362568e+04       1.727276377151e+03       9.437614845744e+03       3.492914243310e-08       1.193454466286e+04       4.035164951147e+04       4.035164951147e+04       9.728919429478e+03      -8.784940120804e+02       3.872701263679e-04       3.797111266342e-01 
       8.802355014297e+03       8.714239470371e-06       4.835595539928e+01       1.968985601740e+02       1.411669022744e+04       1.603557984940e+00       1.242742356990e+08       2.742140269169e+01       1.652615935629e+04       1.672465490243e+03       9.138135244894e+03       3.492914243310e-08       1.143228290714e+04       3.876904299860e+04       3.876904299860e+04       9.319480754439e+03      -8.337695522424e+02       3.888589121311e-04       3.820616848187e-01 
       8.708234681504e+03       8.894085054594e-06       4.883877214138e+01       1.930009646111e+02       1.411620741070e+04       1.620832131286e+00       1.229413631525e+08       2.769009352027e+01       1.583066086446e+04       1.619393892638e+03       8.848158895956e+03       3.492914243310e-08       1.095115868773e+04       3.724937234082e+04       3.724937234082e+04       8.927273184030e+03      -7.913312243293e+02       3.904640971835e-04       3.844197897749e-01 
       8.615120628366e+03       9.077561491974e-06       4.932607013446e+01       1.891827298828e+02       1.411572011270e+04       1.638291839396e+00       1.216227472473e+08       2.796117436242e+01       1.516443221941e+04       1.568006392246e+03       8.567384236498e+03       3.492914243310e-08       1.049028243773e+04       3.579010528592e+04       3.579010528592e+04       8.551571552346e+03      -7.510617461606e+02       3.920858622218e-04       3.867853381744e-01 
       8.523002096329e+03       9.264739894920e-06       4.981788521707e+01       1.854422078642e+02       1.411522829762e+04       1.655939092706e+00       1.203182355991e+08       2.823466222723e+01       1.452624160836e+04       1.518249548366e+03       8.295519273432e+03       3.492914243310e-08       1.004880202737e+04       3.438881245756e+04       3.438881245756e+04       8.191681211875e+03      -7.128498716399e+02       3.937243899068e-04       3.891582251738e-01 
       8.431868441861e+03       9.455692712617e-06       5.031425342663e+01       1.817777850647e+02       1.411473192941e+04       1.673775895678e+00       1.190276774528e+08       2.851057417483e+01       1.391490905899e+04       1.470071616106e+03       8.032281279357e+03       3.492914243310e-08       9.625901188527e+03       3.304316314302e+04       3.304316314302e+04       7.846936749138e+03      -6.765900792316e+02       3.953798648842e-04       3.915383444289e-01 
       8.341709135227e+03       9.650493755020e-06       5.081521099944e+01       1.781878818955e+02       1.411423097184e+04       1.691804274015e+00       1.177509236654e+08       2.878892731535e+01       1.332930425779e+04       1.423422492571e+03       7.777396498534e+03       3.492914243310e-08       9.220798005462e+03       3.175092125439e+04       3.175092125439e+04       7.516700754383e+03      -6.421822765540e+02       3.970524738059e-04       3.939255881092e-01 
       8.252513759268e+03       9.849218217035e-06       5.132079437061e+01       1.746709519533e+02       1.411372538847e+04       1.710026274884e+00       1.164878266882e+08       2.906973880790e+01       1.276834446015e+04       1.378253664760e+03       7.530599862191e+03       3.492914243310e-08       8.832743469138e+03       3.050994145627e+04       3.050994145627e+04       7.200362643060e+03      -6.095315202528e+02       3.987424053516e-04       3.963198469135e-01 
       8.164272008200e+03       1.005194270315e-05       5.183104017404e+01       1.712254813186e+02       1.411321514266e+04       1.728443967144e+00       1.152382405501e+08       2.935302585957e+01       1.223099248842e+04       1.334518159112e+03       7.291634712866e+03       3.492914243310e-08       8.461020092337e+03       2.931816545277e+04       2.931816545277e+04       6.897337526885e+03      -5.785477503639e+02       4.004498502503e-04       3.987210100858e-01 
       8.076973686423e+03       1.025874525240e-05       5.234598524231e+01       1.678499878688e+02       1.411270019759e+04       1.747059441567e+00       1.140020208405e+08       2.963880572434e+01       1.171625481430e+04       1.292170492657e+03       7.060252537492e+03       3.492914243310e-08       8.104940583079e+03       2.817361842756e+04       2.817361842756e+04       6.607065132425e+03      -5.491455384143e+02       4.021750013027e-04       4.011289654320e-01 
       7.990608707342e+03       1.046970536382e-05       5.286566660663e+01       1.645430206067e+02       1.411218051623e+04       1.765874811071e+00       1.127790246931e+08       2.992709570204e+01       1.122317972181e+04       1.251166625716e+03       6.836212708957e+03       3.492914243310e-08       7.763846573858e+03       2.707440563037e+04       2.707440563037e+04       6.329008765186e+03      -5.212438485478e+02       4.039180534030e-04       4.035435993371e-01 
       7.905167092201e+03       1.068490402248e-05       5.339012149677e+01       1.613031590020e+02       1.411165606134e+04       1.784892210950e+00       1.115691107686e+08       3.021791313721e+01       1.075085554765e+04       1.211463916103e+03       6.619282235859e+03       3.492914243310e-08       7.437107404371e+03       2.601870910401e+04       2.601870910401e+04       6.062654317304e+03      -4.947658110026e+02       4.056792035615e-04       4.059647967830e-01 
       7.820638968931e+03       1.090442372565e-05       5.391938734093e+01       1.581290123478e+02       1.411112679550e+04       1.804113799109e+00       1.103721392392e+08       3.051127541806e+01       1.029840899561e+04       1.173021074774e+03       6.409235520210e+03       3.492914243310e-08       7.124118955466e+03       2.500478454609e+04       2.500478454609e+04       5.807509316989e+03      -4.696385072998e+02       4.074586509272e-04       4.083924413669e-01 
       7.737014571012e+03       1.112834850963e-05       5.445350176563e+01       1.550192191304e+02       1.411059268107e+04       1.823541756296e+00       1.091879717717e+08       3.080719997525e+01       9.865003521883e+03       1.135798122894e+03       6.205854122822e+03       3.492914243310e-08       6.824302532165e+03       2.403095829980e+04       2.403095829980e+04       5.563102017981e+03      -4.457927665354e+02       4.092565968111e-04       4.108264153205e-01 
       7.654284236339e+03       1.135676397675e-05       5.499250259562e+01       1.519724464122e+02       1.411005368024e+04       1.843178286348e+00       1.080164715122e+08       3.110570428085e+01       9.449837788369e+03       1.099756350259e+03       6.008926536137e+03       3.492914243310e-08       6.537103793695e+03       2.309562446850e+04       2.309562446850e+04       5.328980527320e+03      -4.231629722019e+02       4.110732447086e-04       4.132665995296e-01 
       7.572438406110e+03       1.158975732325e-05       5.553642785375e+01       1.489873892278e+02       1.410950975498e+04       1.863025616423e+00       1.068575030698e+08       3.140680584709e+01       9.052144181034e+03       1.064858275036e+03       5.818247964274e+03       3.492914243310e-08       6.261991728550e+03       2.219724214893e+04       2.219724214893e+04       5.104711969827e+03      -4.016868789934e+02       4.129088003237e-04       4.157128735543e-01 
       7.491467623720e+03       1.182741736729e-05       5.608531576078e+01       1.460627699936e+02       1.410896086708e+04       1.883085997250e+00       1.057109325009e+08       3.171052222519e+01       8.671187390654e+03       1.031067604790e+03       5.633620110048e+03       3.492914243310e-08       5.998457672686e+03       2.133433277821e+04       2.133433277821e+04       4.889881687745e+03      -3.813054390770e+02       4.147634715922e-04       4.181651156496e-01 
       7.411362533667e+03       1.206983457755e-05       5.663920473529e+01       1.431973379285e+02       1.410840697810e+04       1.903361703373e+00       1.045766272942e+08       3.201687100420e+01       8.306263053273e+03       9.983491987328e+02       5.454850968748e+03       3.492914243310e-08       5.746014369031e+03       2.050547758982e+04       2.050547758982e+04       4.684092474067e+03      -3.619626373404e+02       4.166374687060e-04       4.206232027873e-01 
       7.332113880476e+03       1.231710110200e-05       5.719813339351e+01       1.403898684883e+02       1.410784804944e+04       1.923855033399e+00       1.034544563550e+08       3.232586980974e+01       7.956696447887e+03       9.666690311871e+02       5.281754628463e+03       3.492914243310e-08       5.504195066584e+03       1.970931517416e+04       1.970931517416e+04       4.486963838122e+03      -3.436053351511e+02       4.185310041367e-04       4.230870106775e-01 
       7.253712507623e+03       1.256931079778e-05       5.776214054911e+01       1.376391628110e+02       1.410728404229e+04       1.944568310249e+00       1.023442899902e+08       3.263753630277e+01       7.621841248920e+03       9.359941561954e+02       5.114151076743e+03       3.492914243310e-08       5.272552657420e+03       1.894453913931e+04       1.894453913931e+04       4.298131302078e+03      -3.261831221860e+02       4.204442926606e-04       4.255564137916e-01 
       7.176149356480e+03       1.282655926104e-05       5.833126521307e+01       1.349440471748e+02       1.410671491762e+04       1.965503881410e+00       1.012459998931e+08       3.295188817832e+01       7.301078331217e+03       9.062926732597e+02       4.951866013390e+03       3.492914243310e-08       5.050658850018e+03       1.820989586792e+04       1.820989586792e+04       4.117245727043e+03      -3.096481759146e+02       4.223775513831e-04       4.280312853849e-01 
       7.099415465272e+03       1.308894385750e-05       5.890554659347e+01       1.323033724668e+02       1.410614063624e+04       1.986664119196e+00       1.001594591289e+08       3.326894316424e+01       6.993814625320e+03       8.775336941662e+02       4.794730669196e+03       3.492914243310e-08       4.838103377377e+03       1.750418236609e+04       1.750418236609e+04       3.943972667531e+03      -2.939551283375e+02       4.243309997639e-04       4.305114975204e-01 
       7.023501968035e+03       1.335656375318e-05       5.948502409530e+01       1.297160136634e+02       1.410556115874e+04       2.008051421002e+00       9.908454211981e+07       3.358871901991e+01       6.699482020923e+03       8.496873108632e+02       4.642581630434e+03       3.492914243310e-08       4.634493238463e+03       1.682624420072e+04       1.682624420072e+04       3.777991753094e+03      -2.790609396077e+02       4.263048596416e-04       4.329969210935e-01 
       6.948400093595e+03       1.362951994624e-05       6.006973732025e+01       1.271808693214e+02       1.410497644552e+04       2.029668209565e+00       9.802112463063e+07       3.391123353487e+01       6.417536316473e+03       8.227245643575e+02       4.495260668907e+03       3.492914243310e-08       4.439451971570e+03       1.617497352134e+04       1.617497352134e+04       3.618996095979e+03      -2.649247781753e+02       4.282993552602e-04       4.354874258559e-01 
       6.874101164555e+03       1.390791529890e-05       6.065972606651e+01       1.246968610803e+02       1.410438645677e+04       2.051516933232e+00       9.696908375428e+07       3.423650452756e+01       6.147456212977e+03       7.966174145988e+02       4.352614577406e+03       3.492914243310e-08       4.252618958273e+03       1.554930716329e+04       1.554930716329e+04       3.466691723715e+03      -2.515079071205e+02       4.303147132941e-04       4.379828804415e-01 
       6.800596596292e+03       1.419185457002e-05       6.125503032853e+01       1.222629331750e+02       1.410379115251e+04       2.073600066225e+00       9.592829789772e+07       3.456454984392e+01       5.888742350154e+03       7.713387113191e+02       4.214495010376e+03       3.492914243310e-08       4.073648756666e+03       1.494822482855e+04       1.494822482855e+04       3.320797035572e+03      -2.387735763532e+02       4.323511628743e-04       4.404831523919e-01 
       6.727877895965e+03       1.448144444794e-05       6.185569029681e+01       1.198780519582e+02       1.410319049254e+04       2.095920108908e+00       9.489864676783e+07       3.489538735607e+01       5.640916383154e+03       7.468621657977e+02       4.080758329644e+03       3.492914243310e-08       3.902210462662e+03       1.437074734129e+04       1.437074734129e+04       3.181042281904e+03      -2.266869203759e+02       4.344089356149e-04       4.429881081829e-01 
       6.655936661531e+03       1.477679358440e-05       6.246174635764e+01       1.175412054341e+02       1.410258443648e+04       2.118479588063e+00       9.388001135753e+07       3.522903496088e+01       5.403520098124e+03       7.231623235220e+02       3.951265455046e+03       3.492914243310e-08       3.737987098173e+03       1.381593497490e+04       1.381593497490e+04       3.047169065398e+03      -2.152148613234e+02       4.364882656397e-04       4.454976132508e-01 
       6.584764580779e+03       1.507801262864e-05       6.307323909287e+01       1.152514028009e+02       1.410197294374e+04       2.141281057161e+00       9.287227393201e+07       3.556551057860e+01       5.176114565007e+03       7.002145377162e+02       3.825881719784e+03       3.492914243310e-08       3.580675025042e+03       1.328288584758e+04       1.328288584758e+04       2.918929863315e+03      -2.043260170037e+02       4.385893896088e-04       4.480115320203e-01 
       6.514353430368e+03       1.538521426221e-05       6.369020927968e+01       1.130076740038e+02       1.410135597356e+04       2.164327096644e+00       9.187531801515e+07       3.590483215142e+01       4.958279325986e+03       6.779949437095e+02       3.704476730381e+03       3.492914243310e-08       3.429983383630e+03       1.277073438374e+04       1.277073438374e+04       2.796087569837e+03      -1.939906136845e+02       4.407125467463e-04       4.505297279316e-01 
       6.444695074873e+03       1.569851323397e-05       6.431269789027e+01       1.108090692965e+02       1.410073348495e+04       2.187620314202e+00       9.088902837602e+07       3.624701764206e+01       4.749611618086e+03       6.564804341180e+02       3.586924231079e+03       3.492914243310e-08       3.285633555042e+03       1.227864983836e+04       1.227864983836e+04       2.678415057674e+03      -1.841804033774e+02       4.428579788672e-04       4.530520634694e-01 
       6.375781465852e+03       1.601802639630e-05       6.494074609165e+01       1.086546588134e+02       1.410010543674e+04       2.211163345059e+00       8.991329101560e+07       3.659208503228e+01       4.549725628491e+03       6.356486348140e+02       3.473101972536e+03       3.492914243310e-08       3.147358645975e+03       1.180583488185e+04       1.180583488185e+04       2.565694758120e+03      -1.748685853887e+02       4.450259304055e-04       4.555784001908e-01 
       6.307604640911e+03       1.634387274151e-05       6.557439524533e+01       1.065435321493e+02       1.409947178759e+04       2.234958852257e+00       8.894799315358e+07       3.694005232145e+01       4.358251781204e+03       6.154778816580e+02       3.362891584695e+03       3.492914243310e-08       3.014902995251e+03       1.135152424284e+04       1.135152424284e+04       2.457718258783e+03      -1.660297319151e+02       4.472166484423e-04       4.581085987546e-01 
       6.240156722782e+03       1.667617343889e-05       6.621368690705e+01       1.044747979492e+02       1.409883249593e+04       2.259009526946e+00       8.799302321535e+07       3.729093752502e+01       4.174836053722e+03       5.959471979690e+02       3.256178453682e+03       3.492914243310e-08       2.888021701116e+03       1.091498340652e+04       1.091498340652e+04       2.354285918244e+03      -1.576397174767e+02       4.494303827342e-04       4.606425189512e-01 
       6.173429918421e+03       1.701505187224e-05       6.685866282652e+01       1.024475835062e+02       1.409818752001e+04       2.283318088679e+00       8.704827081906e+07       3.764475867306e+01       3.999139322474e+03       5.770362727096e+02       3.152851602614e+03       3.492914243310e-08       2.766480168436e+03       1.049550736627e+04       1.049550736627e+04       2.255206496935e+03      -1.496756519871e+02       4.516673857415e-04       4.631800197322e-01 
       6.107416518100e+03       1.736063367826e-05       6.750936494710e+01       1.004610343682e+02       1.409753681789e+04       2.307887285701e+00       8.611362676292e+07       3.800153380871e+01       3.830836735804e+03       5.587254393633e+02       3.052803576187e+03       3.492914243310e-08       2.650053674940e+03       1.009241942633e+04       1.009241942633e+04       2.160296803546e+03      -1.421158172741e+02       4.539279126579e-04       4.657209592408e-01 
       6.042108894520e+03       1.771304678559e-05       6.816583540553e+01       9.851431395243e+01       1.409688034743e+04       2.332719895254e+00       8.518898301254e+07       3.836128098662e+01       3.669617113342e+03       5.409956554826e+02       2.955930328930e+03       3.492914243310e-08       2.538526955728e+03       9.705070053518e+03       9.705070053518e+03       2.069381356322e+03      -1.349396068718e+02       4.562122214392e-04       4.682651948426e-01 
       5.977499501927e+03       1.807242145429e-05       6.882811653163e+01       9.660660316887e+01       1.409621806630e+04       2.357818723872e+00       8.427423268845e+07       3.872401827145e+01       3.515182370648e+03       5.238284828851e+02       2.862131116998e+03       3.492914243310e-08       2.431693805260e+03       9.332835775827e+03       9.332835775827e+03       1.982292058601e+03      -1.281274689154e+02       4.585205728334e-04       4.708125831566e-01 
       5.913580875243e+03       1.843889031576e-05       6.949625084797e+01       9.473710005112e+01       1.409554993199e+04       2.383186607692e+00       8.336927005377e+07       3.908976373629e+01       3.367246968080e+03       5.072060684793e+02       2.771308393407e+03       3.492914243310e-08       2.329356696094e+03       8.975118126095e+03       8.975118126095e+03       1.898867888023e+03      -1.216608519787e+02       4.608532304101e-04       4.733629800869e-01 
       5.850345629203e+03       1.881258841391e-05       7.017028106961e+01       9.290501939527e+01       1.409487590177e+04       2.408826412752e+00       8.247399050196e+07       3.945853546101e+01       3.225537382845e+03       4.911111256978e+02       2.683367706586e+03       3.492914243310e-08       2.231326413672e+03       8.631342628836e+03       8.631342628836e+03       1.818954598804e+03      -1.155221537014e+02       4.632104605912e-04       4.759162408543e-01 
       5.787786457500e+03       1.919365324661e-05       7.085025010375e+01       9.110959240639e+01       1.409419593273e+04       2.434741035312e+00       8.158829054475e+07       3.983035153073e+01       3.089791603277e+03       4.755269165199e+02       2.598217602154e+03       3.492914243310e-08       2.137421706473e+03       8.300957828459e+03       8.300957828459e+03       1.742404436548e+03      -1.096946720627e+02       4.655925326813e-04       4.784722200288e-01 
       5.725896131941e+03       1.958222480791e-05       7.153620104944e+01       8.935006635250e+01       1.409350998179e+04       2.460933402159e+00       8.071206780016e+07       4.020523003419e+01       2.959758644390e+03       4.604372340651e+02       2.515769527812e+03       3.492914243310e-08       2.047468950893e+03       7.983434357195e+03       7.983434357195e+03       1.669075865059e+03      -1.041625591648e+02       4.679997188985e-04       4.810307715613e-01 
       5.664667501614e+03       1.997844563058e-05       7.222817719725e+01       8.762570422587e+01       1.409281800564e+04       2.487406470928e+00       7.984522098071e+07       4.058318906207e+01       2.835198083829e+03       4.458263857387e+02       2.435937741250e+03       3.492914243310e-08       1.961301830227e+03       7.678264041080e+03       7.678264041080e+03       1.598833304650e+03      -9.891077739590e+01       4.704322944059e-04       4.835917488175e-01 
       5.604093492060e+03       2.038246083002e-05       7.292622202895e+01       8.593578441154e+01       1.409211996081e+04       2.514163230421e+00       7.898764988165e+07       4.096424670540e+01       2.715879617341e+03       4.316791769120e+02       2.358639220982e+03       3.492914243310e-08       1.878761027157e+03       7.384959042426e+03       7.384959042426e+03       1.531546881464e+03      -9.392505785042e+01       4.728905373429e-04       4.861550046101e-01 
       5.544167104455e+03       2.079441814849e-05       7.363037921720e+01       8.427960036274e+01       1.409141580362e+04       2.541206700930e+00       7.813925536943e+07       4.134842105385e+01       2.601582632959e+03       4.179808951205e+02       2.283793580002e+03       3.492914243310e-08       1.799693929187e+03       7.103051037303e+03       7.103051037303e+03       1.467092187347e+03      -8.919186088982e+01       4.753747288572e-04       4.887203912324e-01 
       5.484881414805e+03       2.121446800013e-05       7.434069262523e+01       8.265646028334e+01       1.409070549021e+04       2.568539934565e+00       7.729993937024e+07       4.173573019409e+01       2.492095803105e+03       4.047172947639e+02       2.211322982193e+03       3.492914243310e-08       1.723954346474e+03       6.832090426571e+03       6.832090426571e+03       1.405350049825e+03      -8.469833873326e+01       4.778851531375e-04       4.912877604919e-01 
       5.426229573139e+03       2.164276351629e-05       7.505720630649e+01       8.106568681686e+01       1.408998897653e+04       2.596166015579e+00       7.646960485863e+07       4.212619220807e+01       2.387216693859e+03       3.918745822911e+02       2.141152061375e+03       3.492914243310e-08       1.651402241529e+03       6.571645579089e+03       6.571645579089e+03       1.346206311761e+03      -8.043229997350e+01       4.804220974450e-04       4.938569637442e-01 
       5.368204802727e+03       2.207946059242e-05       7.577996450435e+01       7.950661674221e+01       1.408926621833e+04       2.624088060708e+00       7.564815584636e+07       4.251982517132e+01       2.286751390673e+03       3.794394018556e+02       2.073207842927e+03       3.492914243310e-08       1.581903470301e+03       6.321302105792e+03       6.321302105792e+03       1.289551620290e+03      -7.638217591877e+01       4.829858521476e-04       4.964278519273e-01 
       5.310800399287e+03       2.252471793522e-05       7.650901165176e+01       7.797860067575e+01       1.408853717118e+04       2.652309219502e+00       7.483549737127e+07       4.291664715121e+01       2.190514139833e+03       3.673988214260e+02       2.007419667904e+03       3.492914243310e-08       1.515329534150e+03       6.080662163348e+03       6.080662163348e+03       1.235281224626e+03      -7.253698866623e+01       4.855767107524e-04       4.990002755950e-01 
       5.254009730218e+03       2.297869711064e-05       7.724439237093e+01       7.648100277975e+01       1.408780179047e+04       2.680832674668e+00       7.403153548629e+07       4.331667620527e+01       2.098327005017e+03       3.557403193371e+02       1.943719119544e+03       3.492914243310e-08       1.451557342263e+03       5.849343786196e+03       5.849343786196e+03       1.183294782392e+03      -6.888632081774e+01       4.881949699399e-04       5.015740849524e-01 
       5.197826233832e+03       2.344156259218e-05       7.798615147299e+01       7.501320047696e+01       1.408706003136e+04       2.709661642409e+00       7.323617724862e+07       4.371993037938e+01       2.010019538298e+03       3.444517712683e+02       1.882039952128e+03       3.492914243310e-08       1.390468984069e+03       5.626980245797e+03       5.626980245797e+03       1.133496174087e+03      -6.542028675317e+01       4.908409295974e-04       5.041491298900e-01 
       5.142243418591e+03       2.391348181102e-05       7.873433395769e+01       7.357458417126e+01       1.408631184888e+04       2.738799372778e+00       7.244933070896e+07       4.412642770602e+01       1.925428465001e+03       3.335214376345e+02       1.822318022079e+03       3.492914243310e-08       1.331951511225e+03       5.413219435973e+03       5.413219435973e+03       1.085793325374e+03      -6.212950538106e+01       4.935148928541e-04       5.067252600184e-01 
       5.087254862364e+03       2.439462520613e-05       7.948898501302e+01       7.216455697416e+01       1.408555719782e+04       2.768249150020e+00       7.167090490093e+07       4.453618620254e+01       1.844397381816e+03       3.229379513776e+02       1.764491221262e+03       3.492914243310e-08       1.275896728787e+03       5.207723283277e+03       5.207723283277e+03       1.040098036833e+03      -5.900507429016e+01       4.962171661154e-04       5.093023247037e-01 
       5.032854211680e+03       2.488516627558e-05       8.025015001497e+01       7.078253443722e+01       1.408479603282e+04       2.798014292933e+00       7.090080983047e+07       4.494922386929e+01       1.766776467620e+03       3.126903061454e+02       1.708499412390e+03       3.492914243310e-08       1.222200995165e+03       5.010167181356e+03       5.010167181356e+03       9.963258208935e+02      -5.603854522996e+01       4.989480590981e-04       5.118801731018e-01 
       4.979035180996e+03       2.538528162790e-05       8.101787452711e+01       6.942794428994e+01       1.408402830831e+04       2.828098155221e+00       7.013895646553e+07       4.536555868791e+01       1.692422206468e+03       3.027678448451e+02       1.654284366487e+03       3.492914243310e-08       1.170765030491e+03       4.820239448327e+03       4.820239448327e+03       9.543957456181e+02      -5.322190085131e+01       5.017078848662e-04       5.144586541945e-01 
       4.925791551971e+03       2.589515103570e-05       8.179220430036e+01       6.810022618339e+01       1.408325397854e+04       2.858504125855e+00       6.938525672572e+07       4.578520861943e+01       1.621197122239e+03       2.931602485608e+02       1.601789702331e+03       3.492914243310e-08       1.121493733063e+03       4.637640806229e+03       4.637640806229e+03       9.142302850658e+02      -5.054753264254e+01       5.044969598665e-04       5.170376168241e-01 
       4.873117172747e+03       2.641495748903e-05       8.257318527259e+01       6.679883143914e+01       1.408247299756e+04       2.889235629440e+00       6.863962347217e+07       4.620819160249e+01       1.552969524456e+03       2.838575258222e+02       1.550960827818e+03       3.492914243310e-08       1.074296003505e+03       4.462083881635e+03       4.462083881635e+03       8.757551759519e+02      -4.800821999914e+01       5.073156039650e-04       5.196169097286e-01 
       4.821005957236e+03       2.694488724995e-05       8.336086356838e+01       6.552322280355e+01       1.408168531927e+04       2.920296126581e+00       6.790197049743e+07       4.663452555153e+01       1.487613264793e+03       2.748500022137e+02       1.501744883192e+03       3.492914243310e-08       1.029084576330e+03       4.293292726564e+03       4.293292726564e+03       8.388992803396e+02      -4.559711036876e+01       5.101641404838e-04       5.221963815777e-01 
       4.769451884421e+03       2.748512990751e-05       8.415528549864e+01       6.427287420724e+01       1.408089089734e+04       2.951689114258e+00       6.717221251553e+07       4.706422835486e+01       1.425007503843e+03       2.661283103135e+02       1.454090686072e+03       3.492914243310e-08       9.857758585956e+02       4.131002358860e+03       4.131002358860e+03       8.035944541114e+02      -4.330770041610e+01       5.130428962377e-04       5.247758810078e-01 
